campaign_id,date,channel,spend,impressions,clicks,conversions,revenue,roi
CAM1060,2024-07-01,Social,4698.27,278404,4771,128,30220.35,543.2
CAM1061,2024-06-17,Affiliate,2372.64,247314,6635,370,94743.64,3893.2
CAM1062,2024-02-13,Email,6828.86,1083564,47097,2673,677369.42,9819.2
CAM1063,2024-02-07,Social,5764.94,371256,4581,73,6839.43,18.6
CAM1064,2024-07-01,Social,7024.2,584743,16275,323,29456.14,319.4
CAM1065,2024-11-25,Email,1622.94,197673,8051,370,53671.63,3207.1
CAM1066,2024-12-13,Social,2681.95,279488,11898,214,38401.05,1331.8
CAM1067,2024-06-23,Display,6413.42,746069,35344,408,118222.22,1743.4
CAM1068,2024-02-02,Email,4925.1,513055,3735,226,42850.27,770.0
CAM1069,2024-07-18,Social,487.77,84762,3277,96,16531.29,3289.2
CAM1070,2024-09-11,Display,5294.98,417603,14636,171,47021.03,788.0
CAM1071,2024-07-06,Affiliate,4924.56,288570,6267,283,46707.4,848.5
CAM1072,2024-07-03,Email,7051.91,1042172,45103,1885,536800.94,7512.1
CAM1073,2024-01-29,Affiliate,4731.66,422038,4725,212,51566.61,989.8
CAM1074,2024-06-05,Social,803.85,54715,1862,39,5174.43,543.7
CAM1075,2024-10-13,Search,5996.16,916305,35247,1951,408512.26,6712.9
CAM1076,2024-03-16,Social,3402.78,449184,10704,224,50226.49,1376.0
CAM1077,2024-12-09,Social,3830.13,479122,6890,140,32229.44,741.5
CAM1078,2024-12-05,Email,4055.77,313221,10224,675,86999.99,2045.1
CAM1079,2024-02-20,Affiliate,2720.94,363309,9079,431,98102.92,3505.5
CAM1080,2024-04-12,Email,3825.54,632925,22291,1101,131476.59,3336.8
CAM1081,2024-11-19,Affiliate,6294.05,1244204,39765,2204,304819.44,4743.0
CAM1082,2024-03-09,Social,5785.84,1041848,41948,813,222529.1,3746.1
CAM1083,2024-05-14,Affiliate,5131.55,538200,26246,1571,461506.97,8893.5
CAM1084,2024-01-11,Display,5326.91,514338,17765,129,24858.2,366.7
CAM1085,2024-09-07,Search,4233.42,462178,9787,558,45412.0,972.7
CAM1086,2024-01-13,Social,6459.94,506481,21245,296,25861.31,300.3
CAM1087,2024-07-04,Affiliate,3984.45,712539,8149,329,90467.32,2170.5
CAM1088,2024-09-29,Search,4439.16,283965,10892,727,214495.91,4731.9
CAM1089,2024-01-23,Display,5295.18,932711,14412,184,30830.97,482.2
CAM1090,2024-09-13,Affiliate,3146.07,575650,17988,847,154022.08,4795.7
CAM1091,2024-01-13,Social,3929.43,430991,14432,316,54168.53,1278.5
CAM1092,2024-11-06,Social,2576.23,157545,3206,71,19716.71,665.3
CAM1093,2024-05-11,Email,5380.35,367600,15231,692,191538.06,3460.0
CAM1094,2024-12-24,Display,3439.37,532317,21000,337,70322.65,1944.6
CAM1095,2024-02-05,Display,6166.88,1134997,42925,493,116565.72,1790.2
CAM1096,2024-09-07,Social,4703.86,517385,4147,71,10468.92,122.6
CAM1097,2024-05-16,Affiliate,3754.35,661909,21584,1178,205384.7,5370.6
CAM1098,2024-02-20,Display,4283.36,408121,2584,56,12198.98,184.8
CAM1099,2024-12-21,Email,2680.71,370958,13740,686,90937.82,3292.3
CAM1100,2024-02-06,Social,5452.41,985553,27810,618,153188.77,2709.6
CAM1101,2024-04-24,Display,1815.84,328637,12211,86,23101.44,1172.2
CAM1102,2024-12-27,Email,5391.14,877501,17940,559,68088.73,1163.0
CAM1103,2024-08-21,Email,7418.1,425642,8837,370,41822.31,463.8
CAM1104,2024-05-29,Email,5510.01,393540,12124,538,91036.16,1552.2
CAM1105,2024-06-10,Email,4863.61,724024,35307,2313,262805.75,5303.5
CAM1106,2024-06-20,Display,7168.67,621666,27856,349,28785.94,301.6
CAM1107,2024-03-14,Search,6349.91,1206036,44041,3870,453559.78,7042.8
CAM1108,2024-08-30,Affiliate,3804.35,409449,10202,206,45493.78,1095.8
CAM1109,2024-04-30,Display,6106.04,1159437,18769,309,62298.47,920.3
CAM1110,2024-08-30,Affiliate,1570.63,145023,5278,164,33930.36,2060.3
CAM1111,2024-12-18,Email,4517.18,799333,22800,723,96849.53,2044.0
CAM1112,2024-08-03,Social,4710.76,832399,26449,387,38212.24,711.2
CAM1113,2024-10-23,Display,4361.83,480342,15444,224,30310.54,594.9
CAM1114,2024-11-08,Affiliate,861.02,159216,1996,51,5268.27,511.9
CAM1115,2024-12-02,Email,7801.38,1345965,49072,1662,290530.83,3624.1
CAM1116,2024-05-21,Search,197.16,17310,615,42,7534.96,3721.7
CAM1117,2024-02-28,Search,4850.49,630482,30234,2052,252894.66,5113.8
CAM1118,2024-11-25,Email,5114.77,846550,29727,1848,176998.82,3360.5
CAM1119,2024-03-28,Display,3593.88,283105,3625,42,7842.57,118.2
CAM1120,2024-09-21,Search,4134.62,509537,12456,973,107826.27,2507.9
CAM1121,2024-01-28,Affiliate,6555.09,486037,17943,758,89273.25,1261.9
CAM1122,2024-07-16,Social,9307.61,578868,4839,124,20512.53,120.4
CAM1123,2024-08-19,Email,7510.0,379175,7139,235,70143.42,834.0
CAM1124,2024-06-01,Email,3603.58,423386,6897,494,132723.15,3583.1
CAM1125,2024-09-28,Email,2292.14,431801,8303,459,76526.2,3238.6
CAM1126,2024-03-24,Search,7573.38,1246980,22934,2016,532672.16,6933.5
CAM1127,2024-06-26,Display,1809.35,269495,1671,17,2934.39,62.2
CAM1128,2024-07-07,Display,6244.39,968736,23514,344,68148.14,991.3
CAM1129,2024-06-06,Affiliate,4981.98,549462,25890,778,155996.57,3031.2
CAM1130,2024-03-06,Search,4453.03,711844,30730,1626,230852.39,5084.2
CAM1131,2024-07-18,Email,2514.55,231501,3208,131,10947.03,335.3
CAM1132,2024-03-08,Search,8698.59,826763,33449,1992,279564.98,3113.9
CAM1133,2024-06-12,Display,1974.43,307626,7894,84,8128.38,311.7
CAM1134,2024-02-28,Email,8456.08,651432,7621,179,21656.55,156.1
CAM1135,2024-03-02,Social,4998.12,682226,27299,733,92724.91,1755.2
CAM1136,2024-12-22,Email,2718.09,514507,13515,642,130103.81,4686.6
CAM1137,2024-06-03,Social,3173.47,396291,18447,256,73510.01,2216.4
CAM1138,2024-01-30,Affiliate,6245.34,1161199,35983,2115,370065.31,5825.5
CAM1139,2024-03-12,Affiliate,4225.93,299276,1652,73,18477.02,337.2
CAM1140,2024-01-17,Search,5967.49,901004,41204,2818,277236.85,4545.8
CAM1141,2024-12-25,Affiliate,3622.53,685904,6230,164,19987.23,451.7
CAM1142,2024-09-18,Display,3405.63,282262,12485,141,37897.83,1012.8
CAM1143,2024-04-30,Affiliate,4161.42,435580,14520,361,57488.78,1281.5
CAM1144,2024-09-09,Social,4589.68,719041,19330,344,43332.37,844.1
CAM1145,2024-04-09,Display,6113.92,473438,13467,142,35507.5,480.8
CAM1146,2024-08-06,Search,6687.5,673667,29589,2055,291154.68,4253.7
CAM1147,2024-04-06,Social,4006.69,508474,22576,472,91116.97,2174.1
CAM1148,2024-01-12,Display,4729.78,722452,35108,442,55210.65,1067.3
CAM1149,2024-12-09,Email,5722.04,972298,40754,1586,142187.36,2384.9
CAM1150,2024-08-30,Social,4522.95,551251,11451,260,55893.28,1135.8
CAM1151,2024-09-13,Email,914.33,81606,4043,212,26868.38,2838.6
CAM1152,2024-10-29,Display,3092.56,255569,5339,58,6547.29,111.7
CAM1153,2024-12-05,Social,3645.27,652414,5365,144,42370.76,1062.3
CAM1154,2024-07-14,Search,7049.45,701958,25826,1622,290656.14,4023.1
CAM1155,2024-02-06,Display,4801.25,865340,28511,338,54654.17,1038.3
CAM1156,2024-03-05,Affiliate,4968.57,381224,17083,844,80157.86,1513.3
CAM1157,2024-11-10,Display,11020.82,1044789,6010,68,8016.13,-27.3
CAM1158,2024-04-26,Display,6136.98,648357,19315,172,24432.55,298.1
CAM1159,2024-01-11,Display,3489.47,231494,1809,15,3575.1,2.5
CAM1160,2024-12-30,Search,7678.92,1533004,75182,5918,1282710.77,16604.3
CAM1161,2024-04-27,Email,4230.23,809315,9346,447,72209.2,1607.0
CAM1162,2024-12-14,Social,6528.97,737602,6751,201,18523.29,183.7
CAM1163,2024-01-18,Social,5817.01,565524,15630,353,31432.62,440.4
CAM1164,2024-01-31,Search,7637.97,1058609,19949,867,250938.21,3185.4
CAM1165,2024-07-22,Search,1156.31,119550,2208,197,51060.57,4315.8
CAM1166,2024-03-13,Social,4101.52,278792,5206,160,27195.2,563.1
CAM1167,2024-11-04,Email,8839.0,442341,17105,1197,331672.97,3652.4
CAM1168,2024-11-11,Search,1024.28,68466,366,29,2902.78,183.4
CAM1169,2024-12-22,Display,3982.17,399585,12258,118,31928.99,701.8
CAM1170,2024-11-10,Email,5743.98,1033434,42441,1550,127388.88,2117.8
CAM1171,2024-04-02,Affiliate,6498.54,609258,18473,980,95223.14,1365.3
CAM1172,2024-06-17,Display,4595.98,853400,12087,160,32210.15,600.8
CAM1173,2024-09-06,Email,4083.99,287221,9298,477,113517.43,2679.6
CAM1174,2024-04-08,Social,7834.44,1012620,41779,1032,221406.09,2726.1
CAM1175,2024-01-05,Affiliate,4761.87,514019,11156,590,148986.7,3028.7
CAM1176,2024-09-04,Social,4186.17,728306,17353,337,61113.07,1359.9
CAM1177,2024-04-21,Search,3671.67,728814,19713,678,142727.38,3787.3
CAM1178,2024-04-08,Affiliate,3279.9,393210,15824,611,119902.39,3555.7
CAM1179,2024-10-03,Email,5458.4,878570,9029,288,76918.33,1309.2
CAM1180,2024-04-12,Search,3979.47,309995,12626,354,67140.14,1587.2
CAM1181,2024-04-17,Social,9374.24,542744,25796,817,157051.92,1575.4
CAM1182,2024-08-31,Social,3568.44,531463,8814,201,50525.61,1315.9
CAM1183,2024-10-17,Search,3240.71,445483,11670,991,259190.74,7898.0
CAM1184,2024-05-03,Affiliate,6286.13,1124179,19479,448,130497.19,1976.0
CAM1185,2024-01-25,Affiliate,3051.75,392383,8078,300,55811.24,1728.8
CAM1186,2024-06-22,Affiliate,7768.62,550356,10511,353,95565.25,1130.1
CAM1187,2024-11-10,Display,7615.08,827448,27192,356,82374.03,981.7
CAM1188,2024-05-10,Search,3334.8,524849,20783,1181,211850.75,6252.7
CAM1189,2024-03-23,Social,6264.76,991768,7453,205,57443.37,816.9
CAM1190,2024-12-09,Affiliate,6863.46,908659,19614,793,225763.42,3189.4
CAM1191,2024-08-15,Affiliate,5891.56,402137,2251,143,33150.01,462.7
CAM1192,2024-06-04,Email,9814.11,1011333,41855,1910,559609.64,5602.1
CAM1193,2024-11-13,Search,1463.91,193139,4584,309,56871.32,3784.9
CAM1194,2024-08-28,Social,5231.87,781089,30451,416,123590.03,2262.3
CAM1195,2024-07-30,Display,5249.21,464074,10326,85,16753.78,219.2
CAM1196,2024-12-18,Search,5753.54,1093548,51093,3913,1145285.17,19805.7
CAM1197,2024-02-14,Affiliate,6053.85,394624,7765,382,42503.02,602.1
CAM1198,2024-07-11,Email,5938.7,1149405,32691,1819,228397.24,3745.9
CAM1199,2024-05-21,Affiliate,7583.86,652408,26023,857,76933.48,914.4
CAM1200,2024-09-28,Email,4712.2,806247,18589,747,75441.41,1501.0
CAM1201,2024-03-18,Display,3509.43,655198,3578,39,7898.88,125.1
CAM1202,2024-01-02,Search,6669.9,1105266,50896,4029,706884.51,10498.1
CAM1203,2024-02-08,Email,1611.5,152963,6680,455,69299.64,4200.3
CAM1204,2024-08-22,Email,6694.14,688795,29671,1426,317414.0,4641.7
CAM1205,2024-07-21,Display,2237.61,177433,8012,61,6138.92,174.4
CAM1206,2024-04-11,Search,8006.03,1066148,51776,4379,367111.03,4485.4
CAM1207,2024-04-23,Affiliate,7257.29,1211253,49560,1808,220347.03,2936.2
CAM1208,2024-10-05,Affiliate,7613.22,1478123,65116,1457,325968.91,4181.6
CAM1209,2024-07-02,Social,2533.21,473065,20120,576,98409.83,3784.8
CAM1210,2024-12-27,Affiliate,3164.77,593127,13208,495,67837.73,2043.5
CAM1211,2024-06-21,Social,1450.1,231582,1608,5,575.45,-60.3
CAM1212,2024-08-05,Social,2956.82,399428,11187,218,56991.83,1827.5
CAM1213,2024-12-11,Search,3150.29,265068,7252,559,149352.66,4640.9
CAM1214,2024-08-29,Display,7021.79,999941,35067,497,56140.73,699.5
CAM1215,2024-11-05,Affiliate,2686.91,162958,3702,162,30379.43,1030.6
CAM1216,2024-03-11,Affiliate,2543.54,284754,9258,548,161747.04,6259.1
CAM1217,2024-03-30,Display,5097.61,783921,6529,58,6701.57,31.5
CAM1218,2024-06-02,Display,5105.78,750310,14281,180,48892.26,857.6
CAM1219,2024-07-18,Social,6415.04,622311,16574,158,19908.5,210.3
CAM1220,2024-03-30,Social,3607.68,424091,4630,116,11359.67,214.9
CAM1221,2024-09-28,Email,6557.59,1202767,56709,5055,957674.48,14504.1
CAM1222,2024-12-25,Search,7756.7,484857,9378,483,66300.0,754.7
CAM1223,2024-09-15,Display,8548.51,578585,23972,337,33858.57,296.1
CAM1224,2024-11-14,Affiliate,7732.99,808129,8425,364,29736.81,284.5
CAM1225,2024-11-18,Search,7874.16,643857,28494,2453,728811.46,9155.7
CAM1226,2024-10-18,Search,6104.59,346031,12029,679,147413.13,2314.8
CAM1227,2024-12-09,Display,4116.91,263904,6293,53,4942.76,20.1
CAM1228,2024-05-24,Social,4851.23,428618,8225,241,44303.88,813.3
CAM1229,2024-05-14,Social,6162.07,475835,3331,56,15325.44,148.7
CAM1230,2024-11-27,Social,6936.24,1190719,54350,773,64295.88,827.0
CAM1231,2024-07-05,Email,5664.86,615226,19495,1244,143937.94,2440.9
CAM1232,2024-10-06,Affiliate,2647.83,284908,7668,306,39925.53,1407.9
CAM1233,2024-11-01,Email,3602.74,428679,20144,1349,284119.55,7786.2
CAM1234,2024-06-04,Display,9499.27,655193,31321,438,113657.3,1096.5
CAM1235,2024-06-19,Email,6756.43,1200538,56799,3603,850390.79,12486.4
CAM1236,2024-06-09,Display,6529.85,492195,2705,24,2049.46,-68.6
CAM1237,2024-10-11,Email,4110.34,612120,7328,285,28060.34,582.7
CAM1238,2024-02-14,Display,1534.2,282904,5009,77,16639.43,984.6
CAM1239,2024-01-19,Social,2496.54,382067,12304,337,35111.36,1306.4
CAM1240,2024-02-05,Affiliate,3546.26,409465,17066,605,127040.82,3482.4
CAM1241,2024-11-14,Social,6116.21,1137951,17085,548,88677.28,1349.9
CAM1242,2024-10-14,Social,6738.92,902191,24430,518,113419.1,1583.0
CAM1243,2024-12-03,Social,4931.6,287055,8721,124,13492.45,173.6
CAM1244,2024-05-18,Affiliate,6273.46,686259,15806,585,131112.67,1990.0
CAM1245,2024-04-10,Display,3139.19,433497,10028,148,43680.74,1291.5
CAM1246,2024-11-28,Email,7838.51,1331876,14741,627,123668.34,1477.7
CAM1247,2024-07-10,Social,3875.04,401741,6954,126,23735.45,512.5
CAM1248,2024-04-15,Affiliate,5803.29,839804,23563,575,141616.2,2340.3
CAM1249,2024-01-04,Search,5151.05,521021,18745,1070,208962.12,3956.7
CAM1250,2024-04-29,Social,6010.92,826249,12236,316,68848.45,1045.4
CAM1251,2024-02-24,Affiliate,2754.6,283138,13962,636,77481.19,2712.8
CAM1252,2024-03-11,Affiliate,5915.54,1148892,33036,1183,339053.4,5631.6
CAM1253,2024-04-23,Affiliate,4139.0,229312,1814,60,4892.25,18.2
CAM1254,2024-05-13,Search,4657.68,692309,26377,1235,328721.94,6957.6
CAM1255,2024-01-04,Search,3631.3,375040,9261,638,80210.59,2108.9
CAM1256,2024-02-11,Social,3856.88,676271,19196,533,45499.35,1079.7
CAM1257,2024-06-27,Affiliate,4737.42,399221,5301,172,19406.65,309.6
CAM1258,2024-09-02,Affiliate,5663.03,812846,37390,1247,175677.79,3002.2
CAM1259,2024-03-02,Affiliate,3440.57,266703,5634,192,47743.92,1287.7
CAM1260,2024-04-14,Display,915.21,115830,3268,16,2620.76,186.4
CAM1261,2024-02-24,Display,3159.37,441449,17790,137,30856.33,876.7
CAM1262,2024-10-09,Email,6300.19,999279,26580,1648,357704.46,5577.7
CAM1263,2024-06-17,Social,5649.59,958694,23465,222,43741.07,674.2
CAM1264,2024-11-27,Email,2180.46,227801,2763,137,29401.6,1248.4
CAM1265,2024-07-15,Email,4656.63,768951,34130,680,140583.61,2919.0
CAM1266,2024-04-16,Social,3285.35,644652,14753,219,48322.71,1370.9
CAM1267,2024-10-14,Affiliate,7914.04,1493593,16308,750,133546.52,1587.5
CAM1268,2024-08-26,Display,4425.02,588555,27535,353,76126.29,1620.4
CAM1269,2024-04-07,Social,5291.59,373510,2067,46,5714.69,8.0
CAM1270,2024-10-10,Social,8653.28,1266154,53127,1662,413385.68,4677.2
CAM1271,2024-03-27,Affiliate,8049.8,1408050,58515,2444,536355.49,6563.0
CAM1272,2024-02-19,Affiliate,4324.37,573059,20300,484,85347.85,1873.6
CAM1273,2024-07-29,Social,3009.38,463894,12750,365,39668.0,1218.1
CAM1274,2024-02-24,Display,2451.48,156427,5657,64,13028.31,431.4
CAM1275,2024-11-29,Social,2229.6,253610,8871,189,48547.58,2077.4
CAM1276,2024-10-10,Search,2877.26,302333,8121,633,89960.83,3026.6
CAM1277,2024-03-29,Social,4512.12,315068,11092,184,46849.27,938.3
CAM1278,2024-10-29,Email,3087.34,477501,22182,1038,153032.21,4856.8
CAM1279,2024-04-29,Affiliate,5101.42,844784,5641,178,34750.74,581.2
CAM1280,2024-11-12,Search,4363.66,403797,3795,210,17928.05,310.8
CAM1281,2024-06-18,Display,642.22,96046,3458,41,11293.77,1658.6
CAM1282,2024-09-02,Search,1888.38,255857,2349,112,24299.9,1186.8
CAM1283,2024-04-17,Social,5641.7,1081074,50858,1038,120382.2,2033.8
CAM1284,2024-09-16,Affiliate,8056.05,1478584,47931,1385,363268.54,4409.3
CAM1285,2024-10-22,Display,4177.62,367337,2652,33,7815.62,87.1
CAM1286,2024-03-17,Email,4925.69,680710,18066,1068,274204.7,5466.8
CAM1287,2024-10-10,Email,6280.23,400960,18006,1147,253375.9,3934.5
CAM1288,2024-06-20,Display,1768.53,178399,7091,105,27919.69,1478.7
CAM1289,2024-05-11,Email,3037.29,436075,15297,780,192416.56,6235.1
CAM1290,2024-11-09,Social,4512.38,666653,8353,145,19780.95,338.4
CAM1291,2024-03-05,Display,7347.95,624128,21690,129,33228.65,352.2
CAM1292,2024-01-03,Display,8625.79,1036307,12394,176,43357.35,402.6
CAM1293,2024-05-10,Search,5338.19,712334,18130,1125,252697.06,4633.8
CAM1294,2024-07-06,Email,4258.79,536302,26212,1345,395391.56,9184.1
CAM1295,2024-03-25,Search,2212.5,286793,4088,20,3092.3,39.8
CAM1296,2024-05-11,Search,5171.41,359831,2284,115,9551.7,84.7
CAM1297,2024-10-01,Social,3167.94,465146,15657,181,47236.32,1391.1
CAM1298,2024-05-09,Social,7408.45,445997,19795,673,110639.93,1393.4
CAM1299,2024-02-18,Search,4896.55,631211,17047,1056,175649.68,3487.2
CAM1300,2024-12-27,Social,5846.29,1032562,31184,760,212249.01,3530.5
CAM1301,2024-05-18,Affiliate,3959.57,486118,16172,838,159000.33,3915.6
CAM1302,2024-08-18,Affiliate,7264.71,968374,17548,815,150061.1,1965.6
CAM1303,2024-12-11,Display,8556.24,1411659,26300,388,116257.79,1258.7
CAM1304,2024-10-03,Affiliate,3687.59,303516,14138,549,164465.0,4360.0
CAM1305,2024-01-11,Display,6879.87,674310,8123,66,15066.64,119.0
CAM1306,2024-08-04,Email,4454.43,733080,20477,483,40399.45,806.9
CAM1307,2024-02-03,Display,9023.08,1673883,22454,302,29077.93,222.3
CAM1308,2024-05-25,Affiliate,6192.69,408422,5242,109,27835.39,349.5
CAM1309,2024-07-02,Social,7224.02,1427553,40842,982,95900.03,1227.5
CAM1310,2024-05-23,Display,1403.21,118776,1523,20,2121.0,51.2
CAM1311,2024-07-13,Social,3044.35,172774,3740,83,21505.8,606.4
CAM1312,2024-03-04,Social,6505.53,707005,19096,444,61480.04,845.0
CAM1313,2024-10-24,Search,1311.74,144985,5192,364,63869.31,4769.1
CAM1314,2024-10-05,Email,6704.47,802839,36007,1522,339688.67,4966.6
CAM1315,2024-09-03,Search,6031.51,701204,22906,1726,495890.6,8121.7
CAM1316,2024-05-29,Affiliate,957.54,130022,3656,191,22378.33,2237.1
CAM1317,2024-01-23,Search,3880.72,421822,9172,466,37748.36,872.7
CAM1318,2024-03-16,Affiliate,3610.13,412829,17294,899,133252.25,3591.1
CAM1319,2024-03-28,Search,7947.38,1276176,13224,981,277384.02,3390.3
CAM1320,2024-07-03,Display,4037.86,287799,13863,311,78340.94,1840.2
CAM1321,2024-12-28,Display,4964.15,905713,45118,435,47377.52,854.4
CAM1322,2024-07-24,Social,7049.34,1167377,49604,1051,225631.75,3100.7
CAM1323,2024-10-16,Social,9181.01,1444585,39000,640,165738.25,1705.2
CAM1324,2024-09-14,Search,4638.43,837565,5580,529,43904.74,846.5
CAM1325,2024-07-22,Social,5976.27,422605,12970,259,30325.44,407.4
CAM1326,2024-05-17,Display,3154.86,426098,6331,50,8652.56,174.3
CAM1327,2024-07-26,Social,2410.54,257506,12721,361,80326.35,3232.3
CAM1328,2024-12-09,Affiliate,6571.24,365868,11575,508,123655.75,1781.8
CAM1329,2024-09-19,Social,2789.95,239100,4619,92,15859.82,468.5
CAM1330,2024-10-07,Email,5652.26,461219,7198,446,100240.39,1673.5
CAM1331,2024-11-13,Email,5722.03,476334,6026,281,81817.19,1329.9
CAM1332,2024-08-04,Search,3143.45,503723,13450,1110,94120.65,2894.2
CAM1333,2024-10-10,Email,4443.33,794501,13330,346,28791.66,548.0
CAM1334,2024-06-17,Search,3230.91,204416,7907,619,148129.74,4484.8
CAM1335,2024-12-03,Social,6432.1,730297,28108,121,15736.95,144.7
CAM1336,2024-02-18,Email,4816.93,355132,17298,476,109169.71,2166.4
CAM1337,2024-10-18,Social,5791.55,393966,11166,289,31751.62,448.2
CAM1338,2024-08-31,Display,2852.0,166638,4090,49,12530.96,339.4
CAM1339,2024-12-13,Affiliate,6672.2,406391,13900,690,203829.94,2954.9
CAM1340,2024-06-04,Social,3309.28,564975,21203,617,55462.2,1576.0
CAM1341,2024-02-07,Search,5515.85,286380,9426,521,131225.23,2279.1
CAM1342,2024-08-31,Social,4818.89,598723,26824,731,184763.25,3734.1
CAM1343,2024-04-03,Search,6566.19,621182,20844,1723,251694.56,3733.2
CAM1344,2024-08-29,Social,3654.96,205286,6994,164,22044.66,503.1
CAM1345,2024-01-05,Affiliate,4520.35,429330,20333,821,219174.65,4748.6
CAM1346,2024-05-16,Email,3986.07,445377,6999,464,128979.02,3135.7
CAM1347,2024-05-25,Social,4963.81,438712,21002,442,107351.83,2062.7
CAM1348,2024-11-09,Search,5888.4,627345,20136,1744,514276.99,8633.7
CAM1349,2024-05-12,Social,5090.36,944234,18882,376,77482.28,1422.1
CAM1350,2024-05-09,Display,6780.34,641795,26435,482,42836.91,531.8
CAM1351,2024-08-24,Search,7841.66,941616,25091,1149,322126.18,4007.9
CAM1352,2024-04-07,Email,6545.81,1253001,58312,2568,641379.32,9698.3
CAM1353,2024-09-22,Search,7547.51,724826,30483,3071,834787.95,10960.4
CAM1354,2024-06-27,Search,252.98,22637,969,63,14931.05,5802.1
CAM1355,2024-06-11,Affiliate,4086.84,782133,22593,675,175303.29,4189.5
CAM1356,2024-06-01,Affiliate,3153.87,408362,15990,526,72639.62,2203.2
CAM1357,2024-02-15,Search,4421.13,244736,6962,404,46796.46,958.5
CAM1358,2024-06-13,Social,955.94,62285,1802,41,9617.23,906.0
CAM1359,2024-06-24,Search,7110.67,913040,7026,380,49310.48,593.5
CAM1360,2024-04-29,Affiliate,1716.45,243279,7760,303,90765.13,5188.0
CAM1361,2024-05-04,Display,7121.4,1308170,35979,452,55250.88,675.8
CAM1362,2024-07-03,Social,3545.82,287583,11076,166,24600.47,593.8
CAM1363,2024-06-21,Search,6412.0,759386,28337,1713,150957.95,2254.3
CAM1364,2024-11-25,Display,3961.77,313583,11409,111,22145.86,459.0
CAM1365,2024-12-13,Email,5439.91,568358,21738,1012,141346.35,2498.3
CAM1366,2024-05-22,Email,5108.62,288920,14065,449,127920.87,2404.0
CAM1367,2024-07-01,Social,2949.3,446405,9665,171,37205.73,1161.5
CAM1368,2024-05-02,Search,5580.22,317553,10354,783,232604.36,4068.4
CAM1369,2024-05-02,Display,7933.2,1191280,32395,291,38325.91,383.1
CAM1370,2024-05-29,Social,6451.11,836979,21644,230,30205.91,368.2
CAM1371,2024-01-22,Affiliate,5700.34,327797,15647,324,78142.75,1270.8
CAM1372,2024-04-01,Search,2549.13,294040,6857,546,100832.91,3855.6
CAM1373,2024-03-23,Affiliate,5305.75,406227,19761,679,84467.24,1492.0
CAM1374,2024-02-09,Search,2212.0,267758,4602,332,73298.49,3213.7
CAM1375,2024-11-11,Display,5173.11,449587,20208,295,69503.93,1243.6
CAM1376,2024-06-15,Search,1526.74,190877,4043,311,39245.04,2470.5
CAM1377,2024-04-11,Display,3915.56,301898,5567,72,9626.34,145.8
CAM1378,2024-01-22,Email,4874.57,688820,33922,1136,164712.64,3279.0
CAM1379,2024-01-14,Social,4176.2,307040,11359,184,14825.6,255.0
CAM1380,2024-07-23,Affiliate,3949.53,434523,17776,491,96566.34,2345.0
CAM1381,2024-10-24,Search,5803.15,597730,23799,1147,182174.51,3039.2
CAM1382,2024-01-05,Search,6115.54,1179395,43370,5580,667648.87,10817.3
CAM1383,2024-01-16,Search,4486.2,486348,18158,620,185673.48,4038.8
CAM1384,2024-09-03,Search,9208.07,1090009,40460,2905,325429.56,3434.2
CAM1385,2024-11-08,Email,4739.69,883997,7634,304,43257.54,812.7
CAM1386,2024-07-03,Display,2897.65,464354,13228,142,14861.6,412.9
CAM1387,2024-06-30,Affiliate,3440.2,269483,10753,314,68059.9,1878.4
CAM1388,2024-01-14,Social,6171.78,658171,9361,265,51481.38,734.1
CAM1389,2024-04-29,Social,4548.5,895968,31771,804,215162.47,4630.4
CAM1390,2024-03-30,Social,9191.19,1222948,57582,947,163304.03,1676.7
CAM1391,2024-08-10,Social,1732.34,315298,5791,159,18006.6,939.4
CAM1392,2024-11-13,Search,3532.45,459855,8905,487,97949.69,2672.9
CAM1393,2024-03-05,Search,5246.08,789398,10203,909,83659.26,1494.7
CAM1394,2024-12-20,Affiliate,5262.06,452126,14092,195,35687.36,578.2
CAM1395,2024-10-10,Search,5716.47,1037154,10862,755,216690.22,3690.6
CAM1396,2024-10-20,Email,3279.53,342794,3448,75,16128.3,391.8
CAM1397,2024-02-25,Search,4235.54,448251,14268,286,42032.95,892.4
CAM1398,2024-01-11,Social,1426.51,151330,2459,32,6715.29,370.7
CAM1399,2024-09-10,Social,2494.78,466541,11537,320,30685.97,1130.0
CAM1400,2024-12-23,Affiliate,4698.38,485701,3587,150,13578.97,189.0
CAM1401,2024-05-10,Email,5416.19,453785,5033,121,33744.47,523.0
CAM1402,2024-09-06,Display,3872.67,758498,30694,343,36809.86,850.5
CAM1403,2024-09-23,Social,4734.03,402949,15037,378,41897.52,785.0
CAM1404,2024-05-18,Search,6850.15,1241648,33436,2414,421772.29,6057.1
CAM1405,2024-07-31,Social,8523.33,1584968,25119,625,116953.35,1272.2
CAM1406,2024-08-06,Affiliate,3931.11,398516,13748,723,157359.62,3902.9
CAM1407,2024-06-17,Email,2560.87,395018,15777,823,116492.63,4448.9
CAM1408,2024-09-02,Social,4699.71,582568,8439,137,11963.37,154.6
CAM1409,2024-01-26,Affiliate,5418.58,603632,23377,812,82239.42,1417.7
CAM1410,2024-01-02,Display,1308.51,78347,2375,30,7283.85,456.7
CAM1411,2024-11-03,Social,2935.63,398285,11053,252,23744.62,708.8
CAM1412,2024-01-30,Email,4745.69,647134,32184,1635,427187.05,8901.6
